»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2016-02-01,«·∂»Œ€»æ,149,343,114,78,20,29,1.32,59
2016-02-02,«·∂»Œ€»æ,148,331,112,134,22,48,1.44,59
2016-02-03,«·∂»Œ€»æ,127,273,96,127,21,63,1.41,44
2016-02-04,«·∂»Œ€»æ,120,262,90,121,19,69,1.26,46
2016-02-05,«·∂»Œ€»æ,119,287,88,108,20,42,1.00,72
2016-02-06,¡º,62,157,25,73,16,18,0.52,79
2016-02-07,¡º,80,168,54,99,15,31,0.77,75
2016-02-08,÷–∂»Œ€»æ,193,273,152,187,27,51,1.25,61
2016-02-09,÷–∂»Œ€»æ,155,332,117,145,35,48,1.36,65
2016-02-10,¡º,87,225,64,94,32,46,1.19,48
2016-02-11,¡º,82,218,60,81,20,38,1.12,27
2016-02-12,«·∂»Œ€»æ,101,246,75,82,13,25,1.29,17
2016-02-13,¡º,66,265,46,50,10,13,1.20,41
2016-02-14,”≈,49,279,30,45,11,12,0.60,52
2016-02-15,”≈,42,152,23,41,13,20,0.56,64
2016-02-16,¡º,54,220,35,57,14,42,0.69,55
2016-02-17,¡º,83,307,61,90,17,70,1.11,33
2016-02-18,¡º,88,267,64,93,18,70,1.14,38
2016-02-19,«·∂»Œ€»æ,119,278,75,151,23,56,1.01,40
2016-02-20,«·∂»Œ€»æ,140,336,59,229,16,39,0.64,52
2016-02-21,«·∂»Œ€»æ,130,340,68,207,22,37,0.83,51
2016-02-22,¡º,86,221,63,91,11,30,0.91,58
2016-02-23,÷–∂»Œ€»æ,171,347,133,186,11,33,1.02,46
2016-02-24,÷ÿ∂»Œ€»æ,233,360,184,230,17,50,1.54,50
2016-02-25,÷–∂»Œ€»æ,166,340,125,172,21,62,1.28,47
2016-02-26,¡º,100,272,69,112,14,33,0.76,64
2016-02-27,¡º,78,215,49,95,14,43,0.82,47
2016-02-28,«·∂»Œ€»æ,113,304,83,157,25,48,1.09,67
2016-02-29,«·∂»Œ€»æ,104,292,74,123,22,50,1.00,74
2016-03-01,«·∂»Œ€»æ,115,318,85,140,29,48,1.09,82
2016-03-02,«·∂»Œ€»æ,129,286,97,173,34,82,1.49,53
2016-03-03,÷–∂»Œ€»æ,197,347,148,238,36,110,1.81,13
2016-03-04,«·∂»Œ€»æ,115,200,85,120,17,48,1.11,47
2016-03-05,÷ÿ∂»Œ€»æ,211,319,113,284,20,41,1.14,57
2016-03-06,÷–∂»Œ€»æ,186,306,142,231,21,50,1.31,55
2016-03-07,÷–∂»Œ€»æ,181,332,139,191,23,58,1.49,40
2016-03-08,¡º,67,228,45,36,8,19,0.93,50
2016-03-09,”≈,41,135,19,31,6,17,0.56,60
2016-03-10,¡º,53,220,36,52,10,23,0.60,55
2016-03-11,¡º,77,262,56,82,15,45,0.82,45
2016-03-12,¡º,86,215,62,107,32,55,0.99,47
2016-03-13,«·∂»Œ€»æ,115,291,86,122,19,46,0.99,56
2016-03-14,÷–∂»Œ€»æ,155,349,117,145,20,52,1.09,81
2016-03-15,«·∂»Œ€»æ,149,331,113,164,29,66,1.08,62
2016-03-16,«·∂»Œ€»æ,149,302,112,181,23,82,1.30,46
2016-03-17,÷–∂»Œ€»æ,183,319,137,208,23,95,1.45,9
2016-03-18,÷–∂»Œ€»æ,166,310,125,161,15,56,1.04,56
2016-03-19,÷–∂»Œ€»æ,152,304,115,184,21,72,1.43,52
2016-03-20,«·∂»Œ€»æ,122,295,92,120,12,44,1.16,52
2016-03-21,¡º,94,251,69,122,15,48,0.98,74
2016-03-22,«·∂»Œ€»æ,113,311,84,160,21,68,1.14,76
2016-03-23,«·∂»Œ€»æ,111,343,83,111,8,24,0.73,86
2016-03-24,¡º,63,237,35,72,8,22,0.56,98
2016-03-25,¡º,68,234,33,85,18,46,0.68,66
2016-03-26,¡º,83,264,58,101,12,63,0.77,53
2016-03-27,¡º,87,261,59,91,12,63,0.75,54
2016-03-28,¡º,81,201,47,103,13,63,0.68,68
2016-03-29,¡º,87,220,58,109,16,72,0.78,29
2016-03-30,«·∂»Œ€»æ,106,277,78,88,7,49,1.03,18
2016-03-31,¡º,80,177,58,67,6,38,0.84,55
2016-04-01,¡º,88,185,62,105,19,49,1.08,49
2016-04-02,«·∂»Œ€»æ,102,262,75,116,16,59,1.40,16
2016-04-03,¡º,64,238,46,55,5,20,0.96,44
2016-04-04,¡º,64,200,44,67,9,31,1.00,59
2016-04-05,¡º,74,250,53,74,15,42,1.19,18
2016-04-06,”≈,25,4,17,18,3,30,1.07,15
2016-04-07,¡º,51,130,34,52,7,44,1.18,43
2016-04-08,¡º,92,277,66,118,9,84,1.55,36
2016-04-09,¡º,96,275,68,131,14,80,1.55,26
2016-04-10,«·∂»Œ€»æ,106,305,73,144,17,78,1.57,58
2016-04-11,¡º,98,296,55,125,14,61,1.01,96
2016-04-12,¡º,80,247,49,107,14,50,0.95,68
2016-04-13,«·∂»Œ€»æ,108,286,73,152,11,75,1.12,73
2016-04-14,¡º,100,265,67,139,16,60,1.01,74
2016-04-15,¡º,59,112,33,66,13,33,0.81,66
2016-04-16,”≈,43,55,23,38,5,28,0.77,56
2016-04-17,¡º,55,165,30,59,8,41,0.87,45
2016-04-18,¡º,59,214,33,66,8,44,0.61,55
2016-04-19,¡º,71,240,37,87,13,39,0.83,74
2016-04-20,”≈,46,69,29,40,6,28,0.80,44
2016-04-21,¡º,63,170,40,72,6,36,0.83,82
2016-04-22,¡º,74,201,49,96,9,56,0.95,44
2016-04-23,”≈,44,83,25,42,5,33,0.67,68
2016-04-24,”≈,48,96,27,48,5,30,0.74,74
2016-04-25,¡º,60,147,38,66,7,41,0.91,60
2016-04-26,¡º,63,196,44,62,5,43,0.96,39
2016-04-27,¡º,82,280,59,95,5,24,0.85,89
2016-04-28,¡º,70,193,37,82,12,47,0.91,86
2016-04-29,¡º,87,242,46,105,14,52,0.81,93
2016-04-30,¡º,87,235,46,111,11,49,0.78,89
2016-05-01,¡º,69,145,36,82,7,32,0.75,78
2016-05-02,¡º,65,183,36,78,6,27,0.76,39
2016-05-03,¡º,82,328,33,111,7,40,0.59,65
2016-05-04,¡º,86,289,40,119,12,54,0.86,58
2016-05-05,”≈,49,77,30,51,3,28,0.78,52
2016-05-06,¡º,73,164,50,90,7,40,1.18,51
2016-05-07,¡º,94,284,54,132,5,26,0.85,79
2016-05-08,¡º,70,260,41,87,3,22,0.72,54
2016-05-09,¡º,61,193,43,60,4,37,0.84,42
2016-05-10,¡º,68,210,47,73,4,36,0.86,59
2016-05-11,¡º,85,195,57,104,10,42,1.04,76
2016-05-12,«·∂»Œ€»æ,105,287,62,138,13,33,0.93,100
2016-05-13,¡º,74,237,32,95,8,24,0.66,95
2016-05-14,«·∂»Œ€»æ,101,332,73,115,9,41,1.19,66
2016-05-15,”≈,48,146,22,53,3,27,0.68,58
2016-05-16,¡º,78,311,36,92,8,54,0.66,67
2016-05-17,¡º,82,265,46,99,16,56,0.76,88
2016-05-18,¡º,90,269,60,113,14,54,0.88,79
2016-05-19,«·∂»Œ€»æ,124,341,93,147,11,57,1.16,61
2016-05-20,¡º,69,214,50,55,4,27,0.90,86
2016-05-21,”≈,39,71,16,23,3,20,0.55,76
2016-05-22,”≈,47,135,22,42,3,30,0.58,71
2016-05-23,¡º,64,219,42,72,4,49,0.71,48
2016-05-24,¡º,81,285,55,97,5,50,0.76,98
2016-05-25,¡º,71,237,45,79,4,46,0.76,65
2016-05-26,”≈,49,132,32,42,3,30,0.70,68
2016-05-27,”≈,48,136,32,43,3,32,0.82,58
2016-05-28,”≈,37,62,16,28,3,22,0.71,76
2016-05-29,¡º,56,159,28,53,5,34,0.71,88
2016-05-30,¡º,74,215,41,84,7,47,0.87,77
2016-05-31,¡º,70,203,41,88,6,43,1.09,41
2016-06-01,”≈,34,30,17,33,5,25,0.88,47
2016-06-02,”≈,29,18,14,25,5,25,0.72,52
2016-06-03,”≈,50,168,30,52,7,34,0.74,58
2016-06-04,¡º,73,260,44,81,8,46,0.71,86
2016-06-05,¡º,83,310,52,103,11,46,0.95,86
2016-06-06,¡º,70,220,27,60,10,36,0.87,100
2016-06-07,¡º,64,190,39,76,4,41,0.84,70
2016-06-08,¡º,77,262,46,79,5,37,0.76,80
2016-06-09,¡º,79,269,44,92,7,42,0.82,106
2016-06-10,¡º,90,331,59,117,8,50,1.02,100
2016-06-11,¡º,80,306,57,86,5,42,1.00,63
2016-06-12,”≈,50,176,30,53,4,40,0.79,79
2016-06-13,¡º,74,272,43,82,4,43,0.73,84
2016-06-14,¡º,72,273,39,83,5,39,0.67,79
2016-06-15,¡º,72,314,31,93,7,45,0.67,56
2016-06-16,¡º,79,281,25,79,8,34,0.57,102
2016-06-17,¡º,81,270,29,77,7,37,0.57,112
2016-06-18,¡º,61,187,29,70,6,28,0.61,62
2016-06-19,”≈,46,149,17,30,4,25,0.59,60
2016-06-20,”≈,43,134,20,41,3,39,0.91,30
2016-06-21,¡º,53,177,26,55,4,33,0.70,45
2016-06-22,¡º,55,208,25,58,6,35,0.56,55
2016-06-23,¡º,55,235,21,57,6,27,0.51,77
2016-06-24,”≈,35,93,11,26,6,21,0.68,65
2016-06-25,”≈,42,144,12,19,4,26,0.62,79
2016-06-26,”≈,44,125,26,42,5,36,0.74,45
2016-06-27,”≈,30,35,17,24,4,35,0.65,40
2016-06-28,”≈,36,68,22,33,5,45,0.70,31
2016-06-29,¡º,55,204,31,56,6,34,0.87,55
2016-06-30,”≈,47,172,21,48,6,30,0.71,33
2016-07-01,”≈,18,3,9,15,4,22,0.57,32
2016-07-02,”≈,19,4,8,12,4,31,0.61,27
2016-07-03,”≈,29,69,12,26,4,27,0.62,53
2016-07-04,”≈,31,92,8,16,4,22,0.57,64
2016-07-05,”≈,30,59,13,25,4,33,0.62,41
2016-07-06,”≈,22,13,10,20,3,27,0.77,29
2016-07-07,¡º,56,235,26,52,4,39,0.88,74
2016-07-08,¡º,73,311,33,65,5,42,0.88,78
2016-07-09,¡º,66,283,25,59,7,28,0.71,78
2016-07-10,¡º,58,239,29,59,5,25,0.64,74
2016-07-11,¡º,59,232,31,62,5,30,0.68,66
2016-07-12,¡º,84,342,39,89,4,43,0.79,96
2016-07-13,¡º,57,245,31,63,5,38,0.82,66
2016-07-14,¡º,58,245,35,58,4,27,0.85,79
2016-07-15,”≈,31,37,12,24,3,27,0.72,47
2016-07-16,¡º,69,293,22,49,5,35,0.95,99
2016-07-17,¡º,60,217,30,67,5,30,0.88,58
2016-07-18,”≈,50,165,20,49,5,24,0.62,53
2016-07-19,”≈,43,142,22,43,3,27,0.74,26
2016-07-20,”≈,38,118,15,35,3,20,0.52,38
2016-07-21,”≈,43,147,17,43,4,20,0.60,54
2016-07-22,”≈,49,150,17,49,5,20,0.50,75
2016-07-23,¡º,57,199,22,58,5,22,0.51,87
2016-07-24,¡º,59,198,22,64,4,26,0.56,77
2016-07-25,¡º,75,295,30,87,4,33,0.62,95
2016-07-26,¡º,83,331,40,99,5,36,0.64,101
2016-07-27,¡º,80,312,37,98,4,36,0.69,98
2016-07-28,¡º,81,289,37,87,5,27,0.58,120
2016-07-29,¡º,72,234,26,71,5,25,0.50,112
2016-07-30,¡º,69,229,23,76,7,36,0.48,75
2016-07-31,¡º,98,353,34,121,8,49,0.84,79
2016-08-01,¡º,94,356,35,95,6,36,0.81,103
2016-08-02,¡º,59,255,24,63,6,30,0.81,74
2016-08-03,”≈,46,191,19,45,5,28,0.84,43
2016-08-04,”≈,31,66,14,30,4,29,0.70,32
2016-08-05,¡º,56,239,28,62,5,31,0.80,47
2016-08-06,¡º,51,190,25,55,4,43,0.73,33
2016-08-07,¡º,56,269,25,60,5,40,0.83,46
2016-08-08,”≈,46,193,20,45,4,29,0.68,43
2016-08-09,¡º,57,252,29,60,5,26,0.70,66
2016-08-10,¡º,57,244,24,60,5,29,0.65,68
2016-08-11,¡º,70,309,26,68,5,31,0.76,80
2016-08-12,¡º,74,332,29,72,5,31,0.74,88
2016-08-13,¡º,74,328,25,76,5,33,0.70,78
2016-08-14,¡º,67,300,24,65,5,33,0.79,76
2016-08-15,¡º,75,339,28,80,6,33,0.83,87
2016-08-16,¡º,86,344,49,104,7,30,0.97,110
2016-08-17,«·∂»Œ€»æ,103,354,58,114,5,29,1.18,118
2016-08-18,¡º,98,349,46,104,7,36,0.93,117
2016-08-19,¡º,77,323,31,93,7,37,0.76,80
2016-08-20,¡º,82,348,43,110,5,35,1.03,79
2016-08-21,¡º,62,226,33,66,4,14,0.97,98
2016-08-22,¡º,75,296,48,91,5,21,1.01,100
2016-08-23,¡º,77,304,47,96,5,34,1.18,87
2016-08-24,¡º,97,333,57,128,5,47,1.20,90
2016-08-25,¡º,88,322,55,108,6,39,1.13,80
2016-08-26,”≈,27,8,9,21,4,15,0.60,45
2016-08-27,¡º,59,259,18,53,9,22,0.65,103
2016-08-28,¡º,71,272,24,66,11,41,0.66,104
2016-08-29,¡º,86,355,31,90,18,55,0.93,104
2016-08-30,¡º,95,350,45,112,15,44,0.86,118
2016-08-31,¡º,81,252,43,94,10,35,0.65,102
2016-09-01,¡º,88,320,55,99,9,28,0.77,101
