»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2018-11-03,”≈,41,64,19,41,7,28,0.69,43
2018-11-04,¡º,55,171,29,60,8,38,0.88,19
2018-11-05,¡º,57,236,28,62,7,35,0.99,11
2018-11-06,”≈,47,236,28,49,5,29,1.03,9
2018-11-07,”≈,14,3,6,10,4,23,0.73,8
2018-11-08,”≈,19,12,8,16,5,26,0.73,10
2018-11-09,”≈,45,123,20,47,10,38,1.02,24
2018-11-10,”≈,46,90,22,48,6,47,0.92,13
2018-11-11,”≈,26,8,15,25,3,27,0.81,25
2018-11-12,”≈,45,105,28,42,4,27,0.85,43
2018-11-13,”≈,39,83,21,38,6,29,0.83,22
2018-11-14,”≈,31,21,16,30,5,26,0.77,20
2018-11-15,”≈,45,116,29,43,4,31,0.83,20
2018-11-16,”≈,39,171,24,37,4,26,0.72,33
2018-11-17,”≈,32,91,19,31,4,28,0.78,23
2018-11-18,”≈,14,7,8,11,3,24,0.73,15
2018-11-19,”≈,29,52,14,27,5,26,0.80,27
2018-11-20,”≈,34,41,18,33,7,34,0.90,13
2018-11-21,”≈,34,52,19,34,4,22,0.76,34
2018-11-22,¡º,92,307,66,97,8,30,0.80,77
2018-11-23,¡º,87,265,62,120,14,59,0.91,47
2018-11-24,¡º,83,213,56,106,13,50,1.05,36
2018-11-25,¡º,71,127,45,90,12,49,0.99,40
2018-11-26,¡º,81,151,52,110,11,55,1.13,41
2018-11-27,¡º,80,152,49,108,8,54,1.09,36
2018-11-28,¡º,81,165,42,109,9,55,1.02,33
2018-11-29,¡º,92,210,58,131,15,62,1.30,30
2018-11-30,¡º,78,148,51,104,15,57,1.08,35
2018-12-01,«·∂»Œ€»æ,133,251,101,157,8,47,1.66,40
2018-12-02,«·∂»Œ€»æ,110,230,82,127,6,51,1.86,11
2018-12-03,”≈,42,37,26,44,5,31,1.43,12
2018-12-04,”≈,24,5,10,19,2,25,1.81,10
2018-12-05,”≈,37,53,19,36,3,24,1.00,7
2018-12-06,”≈,13,3,6,10,3,19,0.71,16
2018-12-07,”≈,19,31,9,15,2,17,0.73,34
2018-12-08,”≈,28,80,18,25,3,22,0.69,26
2018-12-09,”≈,43,139,29,39,4,30,0.97,14
2018-12-10,”≈,35,104,22,30,3,31,1.03,7
2018-12-11,”≈,31,58,20,28,3,28,1.01,11
2018-12-12,«·∂»Œ€»æ,101,259,74,94,8,30,1.01,30
2018-12-13,«·∂»Œ€»æ,120,280,90,113,7,37,1.01,41
2018-12-14,«·∂»Œ€»æ,105,259,78,108,12,39,1.14,35
2018-12-15,¡º,87,208,63,85,5,44,1.21,7
2018-12-16,¡º,55,99,35,55,11,39,1.17,14
2018-12-17,¡º,92,233,66,121,15,54,1.45,21
2018-12-18,«·∂»Œ€»æ,115,282,85,164,25,69,1.64,23
